,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,uri,song,artist
0,0.563,0.556,5,-7.345,1,0.0536,0.34,0.0,0.0805,0.586,118.036,16,spotify:track:07D8WWheVdl0xZ4YzOcfan,"Baby, It's Cold Outside (feat. Ronnie Dunn)",Kelly Clarkson
0,0.633,0.511,7,-5.83,1,0.0278,0.0408,0.0,0.263,0.381,80.968,2,spotify:track:2u47rkgcjqyStcLigmOtmT,Winter Dreams (Brandon's Song),Kelly Clarkson
0,0.372,0.216,9,-11.623,1,0.0336,0.941,3.03e-06,0.109,0.19,83.334,14,spotify:track:4kxVEmckQL848wxKqCU0ST,White Christmas,Kelly Clarkson
0,0.298,0.802,11,-5.134,0,0.145,0.139,0.0,0.207,0.625,179.379,11,spotify:track:68gz1sa6s6jj5CuLtoCkBx,My Favorite Things,Kelly Clarkson
0,0.633,0.861,1,-6.574,1,0.0566,0.0742,0.0,0.105,0.707,150.005,19,spotify:track:7nyj67LW7SZlVDuOt9cN0b,4 Carats,Kelly Clarkson
0,0.509,0.465,9,-8.275,1,0.0444,0.44,0.0,0.0979,0.176,149.967,1,spotify:track:7IKmCKJ1r3GzsSqbZZW4Ll,Just for Now,Kelly Clarkson
0,0.181,0.214,7,-8.362,1,0.0304,0.891,0.0,0.103,0.144,72.702,14,spotify:track:4YL6iM9GiTjZZ8F0uOgD3s,Silent Night (feat. Reba McEntire & Trisha Yearwood),Kelly Clarkson
0,0.364,0.182,5,-11.173,1,0.0313,0.934,0.000179,0.0998,0.266,81.784,14,spotify:track:2S1xupu8pRR7raQzteevNC,I'll Be Home for Christmas,Kelly Clarkson
0,0.275,0.0234,11,-14.301,1,0.0375,0.949,2.7e-05,0.0991,0.0434,78.713,14,spotify:track:34StVhhQnqhgyGtqqJkQyt,"Oh Come, Oh Come Emmanuel",Kelly Clarkson
0,0.761,0.666,0,-12.338,1,0.0383,0.624,0.873,0.343,0.962,148.277,12,spotify:track:2OJD2FEFpOTjso7ScIywW2,Johnny B. Blues,Chuck Berry
0,0.7,0.502,9,-9.626,0,0.0323,0.0881,0.00152,0.106,0.265,86.636,6,spotify:track:3BTuH4lW0gZC8TjtZ2LWfE,The Thrill Is Gone,B.B. King
0,0.649,0.37,9,-10.905,1,0.0789,0.745,9.13e-05,0.0875,0.519,108.99,1,spotify:track:5jPbmm2FKQfhCYnuAmFv0d,Mannish Boy - Single Version,Muddy Waters
0,0.781,0.497,0,-8.95,1,0.0459,0.633,1.29e-05,0.164,0.789,119.18,19,spotify:track:2OutK17uCDKXGSk2K6iEC7,Spoonful,Howlin' Wolf
0,0.624,0.839,6,-5.516,0,0.0682,0.733,0.0,0.371,0.642,102.573,13,spotify:track:7CQlQPcecns6oWXmsOcVuB,Sloppy Drunk,Jimmy Rogers
0,0.736,0.384,5,-12.052,0,0.0472,0.673,0.193,0.526,0.791,113.997,13,spotify:track:2cy4fZ3KIAB5K48cgoUZNX,Help Me,Sonny Boy Williamson II
0,0.632,0.388,4,-12.883,1,0.247,0.261,0.00688,0.0816,0.825,155.734,16,spotify:track:5UubWGNugek9kUbJc0xwWv,Boom Boom,John Lee Hooker
0,0.692,0.545,5,-10.784,1,0.0369,0.579,0.000253,0.28,0.658,106.55,16,spotify:track:2k92GmcRbMuMIDpLl2vvdU,Spinning Wheel - Remastered,Peggy Lee
0,0.499,0.79,3,-6.013,1,0.0933,0.258,0.0,0.262,0.796,85.328,19,spotify:track:4GoL6ftSstyAcdaFDrJLav,I'm A Man,Bo Diddley
0,0.695,0.434,10,-11.009,0,0.0728,0.838,0.000544,0.6,0.82,147.912,9,spotify:track:6FvMboqF3ZTbgHfVGCxG04,Hound Dog - Single Version,Big Mama Thornton
0,0.538,0.407,3,-13.136,1,0.123,0.826,0.00307,0.087,0.729,164.522,5,spotify:track:1hTYVEOXagSWkbFzozbiR6,Sent For You Yesterday,Count Basie
0,0.533,0.225,2,-11.275,0,0.0747,0.889,0.018,0.0935,0.42,67.138,15,spotify:track:1dX24AcWDGgPvjavCaHvhC,Call It Stormy Monday - Single Version,T-Bone Walker
0,0.81,0.233,5,-15.719,0,0.0515,0.981,0.00517,0.132,0.555,86.258,15,spotify:track:7szqQ1O3UJFMOEgJoKNolU,Runaway Blues,Ma Rainey
0,0.563,0.662,4,-10.35,1,0.0743,0.775,0.892,0.107,0.571,145.86,12,spotify:track:1I6qDOO3WieCJO20S9v32N,Juke,Little Walter
0,0.477,0.727,11,-11.267,1,0.0358,0.147,0.0,0.0629,0.948,103.393,16,spotify:track:0ANWa1f8kMIyn4quhDwCjs,Blue Monday,Fats Domino
0,0.688,0.571,1,-8.504,1,0.116,0.699,1.1e-05,0.119,0.76,152.206,19,spotify:track:7gbVOUmptoaQwLtIWBfhMa,Wang Dang Doodle,Koko Taylor
0,0.73,0.0687,9,-17.525,1,0.0621,0.984,0.00264,0.113,0.449,143.218,1,spotify:track:1vLYfyYrtuUp7W3nz0YLsB,Driftin' Blues - 1992 Digital Remaster,Charles Brown
0,0.423,0.529,9,-10.41,1,0.0382,0.846,0.00101,0.525,0.593,119.372,8,spotify:track:4BjUm0V57hiOjI8eYMv6kM,High And Lonesome,Jimmy Reed
0,0.69,0.311,0,-11.853,1,0.0521,0.792,0.0505,0.218,0.872,139.349,5,spotify:track:4Fm7I5q5oSNECsd6uenyKm,Tear The Facists Down,Woody Guthrie
0,0.45,0.425,8,-6.221,1,0.0275,0.901,2.93e-05,0.156,0.562,99.511,1,spotify:track:1dUQ1fY8H3LHij77DgFvwD,Texas Flood - Single Version,Larry Davis
0,0.675,0.501,11,-16.45,1,0.0608,0.912,0.807,0.277,0.964,82.756,7,spotify:track:5RXkIp4uTXwBgKoR5SZRKb,Jockey Full Of Bourbon,Tom Waits
0,0.497,0.524,11,-11.947,0,0.0368,0.439,0.0616,0.0819,0.0996,101.407,15,spotify:track:7yggkRX7yFY6HDp1NJ6j2p,Lazarus Man,Terry Callier
0,0.742,0.494,11,-16.759,1,0.141,0.839,0.0,0.148,0.859,104.066,16,spotify:track:2t1cwaO5ouMIZu6NQ9t7Hh,Mr. Mudd And Mr. Gold,Townes Van Zandt
0,0.717,0.377,9,-12.173,1,0.0323,0.108,0.277,0.082,0.758,100.571,16,spotify:track:1o2S79XvubwCOnBFt7HPCp,For What It's Worth,Tab Benoit
0,0.397,0.441,5,-11.548,0,0.036,0.327,0.2,0.323,0.418,168.357,11,spotify:track:0FkLLtkwqbRr8G6ahjHIQX,Life Is Hard,Johnny Winter
0,0.541,0.602,10,-6.033,1,0.0257,0.259,1.37e-06,0.125,0.446,81.32,2,spotify:track:7sblk55X2EWiKFQuq1ZJD7,High,James Blunt
0,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,13,spotify:track:5pbajJXEPdcoXQPXoAVR1t,You're Beautiful,James Blunt
0,0.633,0.701,10,-5.969,1,0.0267,0.253,4.79e-05,0.165,0.634,151.892,4,spotify:track:0u56clbegXVe6daER5ZHm4,Wisemen,James Blunt
0,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,14,spotify:track:3M7Ab3IGSb7vNoLWqDbXVF,Goodbye My Lover,James Blunt
0,0.435,0.489,7,-7.519,1,0.0301,0.555,0.000246,0.107,0.178,169.861,1,spotify:track:7IyvL95ZbSsuo12iqpiO4I,Tears and Rain,James Blunt
0,0.567,0.564,5,-6.303,1,0.0286,0.281,0.000569,0.0983,0.391,80.982,2,spotify:track:3YpmJDNyWaMyetdigxGJcd,Out of My Mind,James Blunt
0,0.765,0.596,9,-8.048,0,0.0315,0.0716,4.67e-05,0.192,0.843,94.039,9,spotify:track:2COYeJ18fCxIa64CTkQ7Uf,"So Long, Jimmy",James Blunt
0,0.676,0.506,11,-7.137,1,0.0381,0.613,0.000605,0.109,0.659,78.965,16,spotify:track:2EliQnnhC6Q5sCmG9yvzEB,Billy,James Blunt
0,0.499,0.583,7,-9.191,1,0.0322,0.464,0.00747,0.0971,0.194,151.999,1,spotify:track:7AKgxiLhthTcCq1wEtKlGB,Cry,James Blunt
0,0.373,0.406,7,-9.076,1,0.0294,0.682,0.000215,0.0946,0.146,94.226,14,spotify:track:5Og7kvYFqSbAbsTAXlDQb2,No Bravery,James Blunt
0,0.575,0.0873,3,-16.015,1,0.0545,0.928,0.00971,0.183,0.379,127.358,5,spotify:track:0iMt4V3K84sCuT3we2byqo,Fall at Your Feet - Acoustic,James Blunt
0,0.636,0.75,0,-5.867,0,0.122,0.00674,6.38e-05,0.844,0.821,186.021,0,spotify:track:1oUreZvZqTgSghss845uC7,Split Personality,P!nk
0,0.862,0.724,7,-5.885,1,0.0663,0.00455,0.0037,0.0366,0.534,115.89,16,spotify:track:6d1B1k4lvWNSu3LFlUw1Gj,Hell Wit Ya,P!nk
0,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00444,0.101,0.695,97.923,13,spotify:track:635PqgECfFbL0MNLogX7Yv,Most Girls,P!nk
0,0.822,0.847,10,-6.729,0,0.0916,0.0862,0.0,0.0452,0.667,107.906,9,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,P!nk
0,0.77,0.686,11,-6.596,0,0.168,0.00223,2.03e-06,0.347,0.657,100.53,9,spotify:track:1icygp76kVbs429RikF0jJ,You Make Me Sick - Radio Mix,P!nk
0,0.749,0.561,11,-8.056,1,0.0339,0.259,2.68e-05,0.0626,0.466,114.645,16,spotify:track:4jXu2azK1yiEMmAOZsU3cC,Let Me Let You Know,P!nk
0,0.612,0.946,1,-5.699,1,0.05,0.00679,2.23e-05,0.0736,0.21,97.903,18,spotify:track:7eAiYo9m6fanyAwpFG6kYp,Love Is Such a Crazy Thing,P!nk
0,0.619,0.685,6,-8.841,0,0.0815,0.0113,0.00142,0.042,0.961,196.007,11,spotify:track:0kURmuWRVuu0q0cqTY82pS,Private Show,P!nk
0,0.683,0.805,6,-6.149,0,0.056,0.0205,3.14e-06,0.313,0.908,142.876,9,spotify:track:3uDhXnVLkO2PmcN6ZKxVZQ,Can't Take Me Home,P!nk
0,0.574,0.246,9,-14.231,0,0.0447,0.564,0.0,0.0859,0.273,118.103,15,spotify:track:1w2J2l3xrhLaTvYqyHDRpQ,Stop Falling,P!nk
0,0.54,0.406,6,-10.36,0,0.286,0.1,0.0,0.293,0.675,168.187,11,spotify:track:2rQVBaSAikVwR8bnsPFEAv,Do What U Do,P!nk
0,0.714,0.887,10,-5.634,0,0.181,0.0479,7.07e-06,0.0811,0.838,96.306,9,spotify:track:6nxsfXTEqIb9NBpB3YAnyL,Hiccup,P!nk
0,0.796,0.535,11,-7.257,0,0.0732,0.002,0.0203,0.0413,0.783,97.337,9,spotify:track:1KRAV0ta1o7rySSZnmUroc,Is It Love,P!nk
0,0.804,0.828,11,-8.267,0,0.0716,0.00143,0.642,0.0251,0.964,131.865,12,spotify:track:1d7Y2isBtFHGUfGon9KjP9,There You Go - Sovereign Remix,P!nk
0,0.499,0.625,2,-10.744,1,0.09,0.00172,0.0852,0.253,0.631,132.948,19,spotify:track:4e5hPZcS9iTRErCSp1b8ma,Most Girls - X Men Vocal Mix,P!nk
0,0.484,0.278,7,-9.659,1,0.0294,0.831,2.49e-06,0.096,0.221,91.576,14,spotify:track:0qv0WWqWPRW3gJpsX6eoyQ,Jersey Girl,Corinne Bailey Rae
0,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,16,spotify:track:7ampXjVdiWFwlTsCGFFpKQ,Rolling in the Deep,Adele
0,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,19,spotify:track:0SzhzxWXilUWdzuolVz91c,Rumour Has It,Adele
0,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,17,spotify:track:7Md1AhJK3O4ydIsitvrAFv,Turning Tables,Adele
0,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,18,spotify:track:2NBIWSnLGm7rxH98ht61nV,Don't You Remember,Adele
0,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,13,spotify:track:2fpjctwfhxSKo9yAvoLPR8,Set Fire to the Rain,Adele
0,0.706,0.57,0,-7.045,0,0.086,0.0225,0.0,0.0754,0.728,159.908,13,spotify:track:54XtUMO7hwissZ2jS33Cjd,He Won't Go,Adele
0,0.415,0.266,0,-8.44,1,0.0308,0.957,1.18e-06,0.183,0.282,138.096,17,spotify:track:5ra0Wiu2KghieIs8AwaR66,Take It All,Adele
0,0.547,0.848,2,-2.684,1,0.0367,0.049,0.0,0.114,0.749,160.063,19,spotify:track:4MKfxtpVx2iPLD4kr1exwi,I'll Be Waiting,Adele
0,0.528,0.468,5,-5.306,1,0.0287,0.295,0.0,0.165,0.185,154.974,10,spotify:track:5ee9sy2P09TAMy4U9YJ94X,One And Only,Adele
0,0.689,0.369,0,-9.407,0,0.0278,0.693,0.00236,0.111,0.361,116.885,15,spotify:track:4zjavVG4ZqfKY0ItrdWqeu,Lovesong,Adele
0,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,1,spotify:track:7p1R9HuieXo4kFwBmEL1Nd,Someone Like You,Adele
0,0.401,0.736,0,-5.66,1,0.0333,0.0526,0.0,0.119,0.282,96.84,18,spotify:track:0NXUkpoOfDcO1R3v9nXbEL,Demons,James Morrison
0,0.466,0.73,4,-5.635,1,0.0491,0.0126,0.0,0.314,0.407,173.838,10,spotify:track:6vPJh2GoOPoqbIOHInpLl0,Stay Like This,James Morrison
0,0.467,0.585,6,-7.924,0,0.0544,0.475,1.27e-05,0.115,0.211,94.207,6,spotify:track:2m3mwDDI9RfJ5hlxdZhBn3,Heaven To A Fool,James Morrison
0,0.665,0.683,7,-6.451,1,0.0285,0.159,0.0,0.09,0.584,99.92,16,spotify:track:3FMWvSiH5cD4IKbMiqq2Po,Right Here,James Morrison
0,0.565,0.622,2,-6.963,0,0.0525,0.291,0.0,0.0802,0.667,165.762,11,spotify:track:1mNfcBpQRFs1o3CH9Cn6xM,Reach Out,James Morrison
0,0.556,0.593,5,-6.966,1,0.0332,0.0879,0.0,0.226,0.335,90.014,2,spotify:track:7oPP58YGFX5pR3iv07K819,We Can,James Morrison
0,0.385,0.435,0,-7.266,0,0.0347,0.371,0.0,0.106,0.481,160.0,11,spotify:track:2TxrqD5baI1GOmfu3sqpnC,Too Late For Lullabies,James Morrison
0,0.661,0.637,1,-6.348,0,0.0653,0.0934,0.0,0.12,0.65,81.966,13,spotify:track:3iQVmRurVqS8yEJjBiJ1zP,Something Right,James Morrison
0,0.577,0.616,6,-6.479,0,0.054,0.186,0.0,0.0791,0.534,172.061,11,spotify:track:0VRvbjT33Aallre8vN8jUS,Easy Love,James Morrison
0,0.574,0.777,0,-6.328,0,0.0617,0.0206,0.0,0.25,0.525,118.032,13,spotify:track:3GL7xd5GJSS8Td1bfKfItL,I Need You Tonight,James Morrison
0,0.421,0.129,0,-13.001,1,0.0393,0.877,2.51e-06,0.109,0.134,128.653,17,spotify:track:7uDBKD8toZhrkJxGx16QMN,Just Like A Child,James Morrison
0,0.399,0.766,0,-5.674,1,0.0738,0.116,0.0,0.06,0.436,73.101,18,spotify:track:0DwCqhrLMQS8QvR19iKtaz,Higher Than Here,James Morrison
0,0.697,0.66,7,-7.071,1,0.0294,0.183,0.0,0.0897,0.272,101.979,2,spotify:track:7CKAj6RLQJApyTqBSTc9d0,In The Shadow Of A Dream,James Morrison
0,0.635,0.833,9,-4.131,1,0.0588,0.177,0.0,0.0827,0.715,94.951,4,spotify:track:5vXc2rDpMydKKjVeZIvfzL,Naked With You,James Morrison
0,0.682,0.73,2,-6.916,0,0.0808,0.0991,5.26e-05,0.11,0.698,120.018,13,spotify:track:11yYLiOdSbR1MN6fsZmgUC,Lonely People - Radio Edit,iLL BLU
0,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,13,spotify:track:1wGHn7Z41cbrQwm2XR2enb,Maps,Maroon 5
0,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,11,spotify:track:12PRiSd4Gm23lDCCs4I2LP,Animals,Maroon 5
0,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,2,spotify:track:0y3wXYFq2VnhAFcYSIzTG7,It Was Always You,Maroon 5
0,0.532,0.599,6,-6.543,1,0.0333,0.00784,0.0,0.14,0.113,130.019,2,spotify:track:0CqKyqqWAZ3CbgIWgTJRvi,Unkiss Me,Maroon 5
0,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,19,spotify:track:6kqFjGYOEytY8FPyGmgNZ5,Sugar,Maroon 5
0,0.501,0.704,3,-5.64,1,0.0326,0.284,0.0,0.155,0.27,97.039,18,spotify:track:2IV6Dg02uGusnJIOw0rTMP,Leaving California,Maroon 5
0,0.618,0.837,6,-6.142,0,0.0515,0.032,0.0,0.0475,0.434,126.082,6,spotify:track:2jvgg2Fdf2nSlDIHKb1XDq,In Your Pocket,Maroon 5
0,0.63,0.886,5,-5.216,0,0.076,0.0107,0.00011,0.214,0.824,165.012,11,spotify:track:44HKkRgnyJxygtHtBZRZOE,New Love,Maroon 5
0,0.644,0.866,1,-5.687,0,0.0341,0.0121,0.0,0.0719,0.39,114.927,13,spotify:track:4W4GFnX2gXMtI98u9qky7N,Coming Back For You,Maroon 5
0,0.693,0.727,10,-5.364,0,0.0749,0.00365,0.0,0.0576,0.746,121.937,9,spotify:track:5i4anRP2j1YLD3mnLxLdBE,Feelings,Maroon 5
0,0.41,0.327,1,-7.663,1,0.0301,0.547,0.0,0.0763,0.283,101.861,17,spotify:track:0p6XM9lFn2fg9gDtgY8j9P,My Heart Is Open,Maroon 5
0,0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,0,spotify:track:0pmSlG7GivbE08irED94Bk,This Summer,Maroon 5
0,0.595,0.797,8,-5.828,1,0.0352,0.00259,0.0,0.11,0.425,135.0,4,spotify:track:2J1r2mpmR3YsCW1AxpIM9j,Shoot Love,Maroon 5
0,0.805,0.38,10,-9.713,0,0.0352,0.322,1.33e-05,0.0629,0.653,133.926,9,spotify:track:43Z82pSRvkDhorndCt5m93,Sex And Candy,Maroon 5
0,0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0805,0.416,82.025,18,spotify:track:26NNSirttvah5OxXm6FwAe,Lost Stars,Adam Levine
0,0.555,0.881,7,-4.604,0,0.0642,0.0479,0.0,0.351,0.663,91.883,9,spotify:track:3x9hhPuQ7mo6n7YVLDyzAx,We Cry,The Script
0,0.588,0.928,8,-4.231,0,0.0435,0.141,0.0,0.655,0.405,115.097,0,spotify:track:4M2LRxe0rTTJ9YMRwnDBEJ,Before the Worst,The Script
0,0.532,0.909,0,-3.912,1,0.0421,0.0526,0.0,0.158,0.42,135.97,18,spotify:track:3qZNEqAZ6vDBgYb9Ors16Q,Talk You Down,The Script
0,0.609,0.629,10,-5.024,1,0.0264,0.425,0.0,0.0978,0.325,99.955,2,spotify:track:67EY6aDoIx8czEPS6a2AaI,The Man Who Can't Be Moved,The Script
0,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,16,spotify:track:1a1i2IwXnUN0PjllVEhA4B,Breakeven,The Script
0,0.523,0.932,8,-3.359,1,0.0374,0.00698,0.0,0.328,0.844,152.043,4,spotify:track:6X7o9C51Vry5HcChgepOjE,Rusty Halo,The Script
0,0.502,0.613,8,-5.746,0,0.0255,0.0979,0.0,0.116,0.0698,109.989,6,spotify:track:2aLYVVDN0tNec42DJW4P7l,The End Where I Begin,The Script
0,0.558,0.842,10,-4.381,0,0.034,0.117,0.0,0.0672,0.491,123.048,6,spotify:track:0xoEgHVBuDu9Q0KFmFGvlw,Fall for Anything,The Script
0,0.393,0.759,5,-4.428,1,0.0455,0.0955,0.0,0.187,0.598,86.503,18,spotify:track:6mz58ZfOWyvFgn5qWX9HUU,If You See Kay,The Script
0,0.648,0.353,5,-10.291,1,0.0273,0.83,1.32e-05,0.129,0.0609,104.93,5,spotify:track:6HfRnDzyHq7PuaOn6kolnv,I'm Yours,The Script
0,0.479,0.873,0,-6.59,1,0.0574,0.00569,0.0,0.403,0.496,135.93,18,spotify:track:5S7HZStitxVws677cC1eQ7,Talk You Down - Live at Shepherds Bush Empire,The Script
0,0.566,0.621,8,-4.107,1,0.215,0.0401,0.0,0.156,0.064,109.039,2,spotify:track:6PGGXWViJcIw5WveNy8cx7,Legend,Snoop Dogg
0,0.547,0.69,6,-4.469,0,0.44,0.268,0.0,0.258,0.827,90.364,9,spotify:track:0vBhQTz5haie8eXwlpOMJz,Ten Toes Down,Snoop Dogg
0,0.821,0.915,6,-5.262,1,0.424,0.169,0.0,0.357,0.71,99.998,16,spotify:track:63GVZKTZBaODX3YKFurUdK,Don't Stop (feat. Too Short),Snoop Dogg
0,0.544,0.759,2,-4.385,1,0.183,0.116,0.0,0.261,0.419,94.498,18,spotify:track:1zr36pc3ei7PGDJhtbQjBL,Super Crip,Snoop Dogg
0,0.447,0.877,9,-2.476,0,0.42,0.552,0.0,0.761,0.669,83.366,0,spotify:track:5yVmZIP4nHOEfD2hUTf4Fi,Coolaid Man,Snoop Dogg
0,0.536,0.846,4,-5.697,0,0.436,0.517,3.56e-05,0.495,0.555,115.645,0,spotify:track:47UwIpFdpauVx8Rs7lHqQt,Let Me See Em Up (feat. Swizz Beatz),Snoop Dogg
0,0.8,0.623,2,-6.232,1,0.378,0.172,0.0,0.662,0.433,101.961,0,spotify:track:2A5XwEJn9mEcGb6mf1RZWT,Point Seen Money Gone (feat. Jeremih),Snoop Dogg
0,0.729,0.697,11,-4.094,0,0.0769,0.0165,0.0,0.095,0.645,97.207,9,spotify:track:5Rubvqk2z93BfeTpksMfq1,Oh Na Na (feat. Wiz Khalifa),Snoop Dogg
0,0.374,0.837,7,-3.228,1,0.308,0.126,4.24e-06,0.569,0.825,56.453,0,spotify:track:0Tk26b9aWr9OwQsTTHlOG8,My Carz,Snoop Dogg
0,0.741,0.907,11,-3.435,0,0.19,0.227,0.0,0.0899,0.672,113.216,9,spotify:track:4k9kP1Am7S4A0aUEo6lvqY,Two Or More,Snoop Dogg
0,0.666,0.902,6,-3.426,1,0.324,0.0342,0.0,0.731,0.498,101.97,0,spotify:track:7nwcW89tOUG3kauwPdvGaX,Affiliated (feat. Trick Trick),Snoop Dogg
0,0.507,0.677,10,-7.38,0,0.46,0.439,0.0,0.0885,0.777,95.526,9,spotify:track:2OxBlx8IOZzbCui2VO8Ufn,Feel About Snoop,Snoop Dogg
0,0.501,0.696,4,-6.008,0,0.0977,0.624,0.0,0.505,0.834,103.8,13,spotify:track:2YC9xoAMR7ApyZk1SMG5ch,Light It Up (feat. Swizz Beatz),Snoop Dogg
0,0.472,0.682,1,-7.58,0,0.531,0.187,0.0,0.42,0.403,171.917,11,spotify:track:3ixh0ILdJjuTy0kJeUOZtn,Side Piece,Snoop Dogg
0,0.583,0.867,1,-2.871,1,0.0956,0.0163,0.0,0.253,0.57,149.395,19,spotify:track:6F0C7tQO4QgvsHK4FDFVlE,Kush Ups (feat. Wiz Khalifa),Snoop Dogg
0,0.684,0.903,5,-3.184,0,0.225,0.0574,0.0,0.0954,0.39,93.96,6,spotify:track:7vWDbhuNqZpDBereSJjIRz,Double Tap (feat. E-40 & Jazze Pha),Snoop Dogg
0,0.718,0.562,2,-4.925,1,0.319,0.418,0.0,0.0954,0.382,178.019,10,spotify:track:2GCXFRjoNzHYPlxmrsdlAy,Got Those,Snoop Dogg
0,0.655,0.587,1,-7.784,0,0.0481,0.517,0.0,0.156,0.582,79.992,13,spotify:track:2zYjPB9XTrygyGRvDI3VJH,Let The Beat Drop (Celebrate) [feat. Swizz Beatz],Snoop Dogg
0,0.753,0.932,6,-3.807,1,0.284,0.0422,0.0,0.288,0.605,101.963,4,spotify:track:4bG7CYNxcVDvnr2i79gcZq,What If (feat. Suga Free),Snoop Dogg
0,0.491,0.902,2,-3.034,1,0.104,0.02,0.000155,0.362,0.241,85.452,18,spotify:track:0wYLYZEJsUrrO6FvRrAjZi,Revolution (feat. October London),Snoop Dogg
0,0.747,0.788,8,-4.338,1,0.0431,0.0352,4.16e-05,0.0701,0.89,136.014,4,spotify:track:78yJCJogsoR4CdnjLExLOi,Blow Away - Radio Edit,A Fine Frenzy
0,0.534,0.937,1,-2.267,1,0.0504,0.0796,0.0,0.0476,0.484,102.161,18,spotify:track:6QlmzxCyQGBnp3C2CoaNB3,Long Stretch Of Love,Lady A
0,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,9,spotify:track:6olKv2HP3XgBpvVxAswowe,Bartender,Lady A
0,0.658,0.583,10,-6.337,1,0.0281,0.414,2.12e-06,0.116,0.694,112.478,16,spotify:track:6ipiRzTQszraswbO9E4RM3,Lie With Me,Lady A
0,0.599,0.902,1,-4.392,1,0.0543,0.0285,0.0,0.337,0.924,91.033,19,spotify:track:5TMN7wN8Knzt7FYwF2TiFE,Freestyle,Lady A
0,0.461,0.85,8,-4.96,1,0.0555,0.183,1.47e-06,0.23,0.533,88.749,2,spotify:track:1CwYev5CodD3BaBdf0Xggm,Down South,Lady A
0,0.523,0.526,1,-6.157,1,0.0261,0.319,0.0,0.237,0.434,153.867,10,spotify:track:1wOg8Vnh5c2WrVQCQS0TXv,One Great Mystery,Lady A
0,0.518,0.93,10,-3.9,1,0.0667,0.0899,2.92e-06,0.161,0.874,187.802,4,spotify:track:2uciTT4Gfhg2XQPpSF44wj,Sounded Good At The Time,Lady A
0,0.453,0.813,1,-4.769,1,0.0468,0.205,0.0,0.0937,0.567,160.073,10,spotify:track:6lZl28p7WbtXxzZXuYHX4a,She Is,Lady A
0,0.461,0.714,5,-6.721,1,0.0378,0.222,4.95e-06,0.179,0.492,164.003,10,spotify:track:4ROIpecKhA8Nd2L5QPDDnN,Damn You Seventeen,Lady A
0,0.583,0.882,4,-3.98,1,0.0395,0.00548,0.0,0.128,0.463,139.991,4,spotify:track:7FmoaVp4QaMfNQwH6fcnsy,747,Lady A
0,0.42,0.881,3,-4.733,0,0.0315,0.0399,3.9e-06,0.0885,0.671,194.009,11,spotify:track:7wgZDRej1ivRQ8hVmU8Cue,Just A Girl,Lady A
0,0.706,0.859,0,-6.367,1,0.041,0.026,2.63e-06,0.0796,0.672,98.008,19,spotify:track:6uWhn9UnsmDklH2zgsQiM0,Put It In Perspective,Duffy
0,0.739,0.363,0,-9.431,0,0.0346,0.528,0.0,0.0788,0.626,124.016,13,spotify:track:0IFxAYbNbpcpYMMDgkVDD4,Loving You,Duffy
0,0.696,0.71,9,-7.832,1,0.0721,0.00275,0.0,0.0998,0.878,129.963,4,spotify:track:3dMVlozUrZec8Zf2Iz19g3,It's My Party,Jessie J
0,0.661,0.803,0,-8.591,1,0.0496,0.0024,0.00134,0.1,0.725,107.964,19,spotify:track:4FBYh0MpOIhCQnv6uVVjL4,Thunder,Jessie J
0,0.525,0.429,6,-10.194,1,0.0507,0.00437,0.0,0.0919,0.362,76.958,2,spotify:track:3Nl2pHlJHSiVtGUPOoJbHZ,Square One,Jessie J
0,0.71,0.841,9,-7.082,1,0.0466,0.00542,1.56e-05,0.0712,0.942,127.989,4,spotify:track:1xmt9ZMwhwOwhDtsp7ZIj0,Sexy Lady,Jessie J
0,0.455,0.764,0,-9.401,1,0.056,0.0735,0.0,0.121,0.46,160.441,10,spotify:track:0sqfYrpMgxIzbMHmmKrB0x,Harder We Fall,Jessie J
